Customer_ID;Customer_Name;Customer_Age;Customer_Type;Region
CUST-03974;Neo Van Wyk;23;Consumer;Gauteng
CUST-03975;Nandi Mahlangu;28;Consumer;Western Cape
CUST-03976;Ayesha Mahlangu;54;Consumer;Gauteng
CUST-03977;Ethan Botha;28;Small Business;Free State
CUST-03978;Jason Jacobs;31;Small Business;Gauteng
CUST-03979;Lerato Pillay;26;Consumer;Gauteng
CUST-03980;Zanele Molefe;27;Small Business;Western Cape
CUST-03981;Amahle Peters;35;Consumer;Western Cape
CUST-03982;Neo Jacobs;27;Consumer;Free State
CUST-03983;Jason Naidoo;23;Consumer;Free State
CUST-03984;Chloe Botha;31;Small Business;Gauteng
CUST-03985;Mia Botha;39;Consumer;Gauteng
CUST-03986;Daniel Botha;45;Consumer;KwaZulu-Natal
CUST-03987;Daniel Peters;51;Consumer;Gauteng
CUST-03988;Ayesha Pretorius;49;Consumer;Gauteng
CUST-03989;Lerato Maseko;49;Small Business;Western Cape
CUST-03990;Mia Williams;38;Consumer;Gauteng
CUST-03991;Daniel Mthethwa;44;Consumer;Western Cape
CUST-03992;Neo Mahlangu;24;Consumer;Western Cape
CUST-03993;Liam Pretorius;43;Consumer;Western Cape
CUST-03994;Neo Peters;37;Consumer;Western Cape
CUST-03995;Amahle Mokoena;48;Consumer;KwaZulu-Natal
CUST-03996;Aiden Nkosi;30;Consumer;KwaZulu-Natal
CUST-03997;Kayla Molefe;44;Consumer;Limpopo
CUST-03998;Lerato Peters;42;Consumer;KwaZulu-Natal
CUST-03999;Neo Sithole;19;Small Business;Free State
CUST-04000;Kagiso Molefe;28;Consumer;Free State
CUST-04001;Lerato Botha;35;Consumer;Western Cape
CUST-04002;Liam Mahlangu;40;Consumer;Gauteng
CUST-04003;Thabo Jacobs;29;Small Business;Gauteng
CUST-04004;Aiden Botha;37;Consumer;KwaZulu-Natal
CUST-04005;Ethan Pretorius;25;Consumer;Free State
CUST-04006;Mia Peters;37;Consumer;Limpopo
CUST-04007;Neo Maseko;38;Small Business;KwaZulu-Natal
CUST-04008;Jason Williams;43;Consumer;Western Cape
CUST-04009;Kagiso Sithole;34;Consumer;KwaZulu-Natal
CUST-04010;Aiden Dlamini;35;Small Business;Gauteng
CUST-04011;Zanele Molefe;45;Consumer;Limpopo
CUST-04012;Liam Dlamini;18;Corporate;Gauteng
CUST-04013;Kayla Mabena;30;Small Business;Gauteng
CUST-04014;Ethan Naidoo;42;Consumer;Western Cape
CUST-04015;Lerato Molefe;32;Consumer;Gauteng
CUST-04016;Ayesha Peters;21;Consumer;Gauteng
CUST-04017;Mia Molefe;34;Consumer;Gauteng
CUST-04018;Mia Mahlangu;46;Consumer;Gauteng
CUST-04019;Sipho Pretorius;28;Consumer;KwaZulu-Natal
CUST-04020;Chloe Mthethwa;50;Corporate;KwaZulu-Natal
CUST-04021;Chloe Pillay;46;Consumer;Gauteng
CUST-04022;Ethan Dlamini;42;Small Business;KwaZulu-Natal
CUST-04023;Neo Molefe;29;Consumer;Limpopo
CUST-04024;Lerato Naidoo;34;Small Business;Gauteng
CUST-04025;Liam Mokoena;35;Small Business;Gauteng
CUST-04026;Jason Sithole;41;Consumer;Western Cape
CUST-04027;Naledi Mahlangu;59;Consumer;Limpopo
CUST-04028;Amahle Molefe;60;Consumer;Limpopo
CUST-04029;Amahle Van Wyk;38;Corporate;Gauteng
CUST-04030;Thabo Khumalo;28;Small Business;Western Cape
CUST-04031;Liam Pretorius;18;Corporate;KwaZulu-Natal
CUST-04032;Nandi Peters;34;Consumer;Western Cape
CUST-04033;Nandi Ndlovu;40;Consumer;Gauteng
CUST-04034;Leah Williams;38;Consumer;Western Cape
CUST-04035;Mpho Mokoena;51;Small Business;Gauteng
CUST-04036;Chloe Botha;41;Consumer;KwaZulu-Natal
CUST-04037;Daniel Mthethwa;47;Consumer;Limpopo
CUST-04038;Zanele Botha;25;Consumer;Western Cape
CUST-04039;Daniel Maseko;38;Consumer;Western Cape
CUST-04040;Liam Mthethwa;40;Consumer;KwaZulu-Natal
CUST-04041;Lerato Van Wyk;23;Consumer;Limpopo
CUST-04042;Mia Jacobs;50;Consumer;Gauteng
CUST-04043;Daniel Nkosi;45;Consumer;Free State
CUST-04044;Amahle Maseko;39;Consumer;Western Cape
CUST-04045;Neo Sithole;20;Consumer;Free State
CUST-04046;Ethan Maseko;58;Small Business;Western Cape
CUST-04047;Jason Molefe;55;Consumer;Western Cape
CUST-04048;Naledi Mokoena;42;Corporate;Gauteng
CUST-04049;Liam Williams;24;Small Business;Limpopo
CUST-04050;Nandi Botha;29;Small Business;Free State
CUST-04051;Ayesha Mthembu;44;Consumer;Gauteng
CUST-04052;Liam Jacobs;30;Consumer;Western Cape
CUST-04053;Mpho Van Wyk;18;Consumer;Western Cape
CUST-04054;Nandi Naidoo;18;Consumer;Limpopo
CUST-04055;Zanele Pillay;18;Consumer;Gauteng
CUST-04056;Nandi Van Wyk;57;Consumer;Western Cape
CUST-04057;Mpho Van Wyk;40;Consumer;Gauteng
CUST-04058;Liam Botha;39;Consumer;Western Cape
CUST-04059;Sipho Mahlangu;44;Consumer;Limpopo
CUST-04060;Lerato Mahlangu;42;Consumer;Western Cape
CUST-04061;Zanele Ndlovu;32;Consumer;KwaZulu-Natal
CUST-04062;Thabo Khumalo;37;Consumer;KwaZulu-Natal
CUST-04063;Naledi Pillay;19;Small Business;Limpopo
CUST-04064;Aiden Jacobs;37;Consumer;KwaZulu-Natal
CUST-04065;Mia Pretorius;28;Consumer;KwaZulu-Natal
CUST-04066;Leah Botha;19;Consumer;KwaZulu-Natal
CUST-04067;Ayesha Pillay;40;Consumer;Gauteng
CUST-04068;Ayesha Nkosi;36;Consumer;Gauteng
CUST-04069;Ethan Nkosi;18;Consumer;Gauteng
CUST-04070;Amahle Pillay;53;Consumer;Western Cape
CUST-04071;Jason Williams;30;Consumer;Western Cape
CUST-04072;Ethan Sithole;43;Small Business;KwaZulu-Natal
CUST-04073;Kagiso Sithole;38;Small Business;Gauteng
CUST-04074;Amahle Pretorius;46;Consumer;Gauteng
CUST-04075;Daniel Ndlovu;25;Consumer;Western Cape
CUST-04076;Chloe Pretorius;43;Consumer;Western Cape
CUST-04077;Lerato Botha;35;Consumer;Western Cape
CUST-04078;Sipho Dlamini;18;Consumer;Gauteng
CUST-04079;Nandi Khumalo;31;Consumer;Free State
CUST-04080;Liam Mokoena;30;Small Business;Gauteng
CUST-04081;Neo Ndlovu;55;Corporate;Gauteng
CUST-04082;Kayla Naidoo;30;Consumer;Western Cape
CUST-04083;Jason Molefe;36;Consumer;KwaZulu-Natal
CUST-04084;Daniel Mthembu;21;Small Business;Western Cape
CUST-04085;Aiden Van Wyk;26;Consumer;Western Cape
CUST-04086;Chloe Williams;49;Small Business;Western Cape
CUST-04087;Neo Pillay;28;Consumer;KwaZulu-Natal
CUST-04088;Thabo Mokoena;18;Small Business;KwaZulu-Natal
CUST-04089;Nandi Dlamini;38;Corporate;Gauteng
CUST-04090;Jason Peters;56;Consumer;Gauteng
CUST-04091;Thabo Mahlangu;58;Consumer;Gauteng
CUST-04092;Zanele Dlamini;41;Small Business;Western Cape
CUST-04093;Neo Van Wyk;43;Consumer;Western Cape
CUST-04094;Mpho Van Wyk;18;Consumer;Gauteng
CUST-04095;Kayla Naidoo;30;Consumer;Gauteng
CUST-04096;Nandi Sithole;34;Consumer;Free State
CUST-04097;Thabo Pretorius;28;Small Business;Gauteng
CUST-04098;Mia Molefe;53;Consumer;Free State
CUST-04099;Chloe Ndlovu;18;Small Business;Gauteng
CUST-04100;Chloe Khumalo;26;Corporate;Gauteng
CUST-04101;Chloe Van Wyk;26;Consumer;Western Cape
CUST-04102;Kagiso Jacobs;60;Small Business;Limpopo
CUST-04103;Chloe Peters;18;Consumer;Free State
CUST-04104;Thabo Botha;18;Consumer;Gauteng
CUST-04105;Leah Mahlangu;28;Consumer;Free State
CUST-04106;Kagiso Maseko;54;Small Business;Gauteng
CUST-04107;Liam Mokoena;38;Consumer;Limpopo
CUST-04108;Kagiso Mthembu;37;Consumer;Western Cape
CUST-04109;Nandi Sithole;30;Small Business;KwaZulu-Natal
CUST-04110;Nandi Nkosi;31;Consumer;Gauteng
CUST-04111;Kagiso Naidoo;38;Small Business;Gauteng
CUST-04112;Mpho Khumalo;52;Consumer;Gauteng
CUST-04113;Ayesha Botha;26;Consumer;Gauteng
CUST-04114;Daniel Molefe;50;Consumer;KwaZulu-Natal
CUST-04115;Daniel Mabena;20;Consumer;Western Cape
CUST-04116;Leah Khumalo;30;Consumer;Free State
CUST-04117;Lerato Jacobs;43;Consumer;Limpopo
CUST-04118;Daniel Mthethwa;46;Consumer;Limpopo
CUST-04119;Mpho Mthembu;33;Small Business;Gauteng
CUST-04120;Naledi Pillay;30;Consumer;Gauteng
CUST-04121;Leah Sithole;34;Consumer;Gauteng
CUST-04122;Thabo Mthethwa;41;Small Business;Gauteng
CUST-04123;Ethan Ndlovu;21;Corporate;Western Cape
CUST-04124;Daniel Maseko;43;Consumer;Limpopo
CUST-04125;Leah Naidoo;41;Small Business;Western Cape
CUST-04126;Lerato Molefe;44;Consumer;KwaZulu-Natal
CUST-04127;Neo Molefe;34;Consumer;Gauteng
CUST-04128;Daniel Van Wyk;31;Consumer;Gauteng
CUST-04129;Neo Molefe;43;Consumer;KwaZulu-Natal
CUST-04130;Leah Ndlovu;30;Small Business;Gauteng
CUST-04131;Leah Peters;34;Consumer;Limpopo
CUST-04132;Naledi Mahlangu;33;Consumer;Gauteng
CUST-04133;Mia Naidoo;18;Corporate;KwaZulu-Natal
CUST-04134;Naledi Botha;53;Consumer;Western Cape
CUST-04135;Liam Mabena;57;Consumer;Gauteng
CUST-04136;Kagiso Mahlangu;24;Consumer;Gauteng
CUST-04137;Thabo Maseko;18;Consumer;Limpopo
CUST-04138;Thabo Mthembu;41;Consumer;Western Cape
CUST-04139;Daniel Peters;40;Consumer;Gauteng
CUST-04140;Jason Mthembu;28;Consumer;Gauteng
CUST-04141;Kagiso Sithole;53;Consumer;Western Cape
CUST-04142;Thabo Pillay;22;Consumer;Western Cape
CUST-04143;Mia Dlamini;23;Small Business;KwaZulu-Natal
CUST-04144;Sipho Mahlangu;47;Small Business;Gauteng
CUST-04145;Neo Mahlangu;19;Consumer;Western Cape
CUST-04146;Chloe Pillay;56;Consumer;Western Cape
CUST-04147;Thabo Jacobs;33;Consumer;Limpopo
CUST-04148;Amahle Mthembu;42;Small Business;Gauteng
CUST-04149;Kayla Dlamini;27;Small Business;Western Cape
CUST-04150;Thabo Dlamini;34;Small Business;Gauteng
CUST-04151;Jason Botha;56;Consumer;Gauteng
CUST-04152;Thabo Mthembu;32;Consumer;Western Cape
CUST-04153;Liam Dlamini;46;Consumer;Gauteng
CUST-04154;Zanele Naidoo;39;Small Business;Gauteng
CUST-04155;Zanele Naidoo;43;Consumer;Limpopo
CUST-04156;Liam Dlamini;46;Small Business;Limpopo
CUST-04157;Chloe Mahlangu;23;Consumer;Western Cape
CUST-04158;Sipho Mthembu;31;Consumer;Gauteng
CUST-04159;Jason Nkosi;41;Consumer;Gauteng
CUST-04160;Neo Nkosi;45;Small Business;Western Cape
CUST-04161;Neo Ndlovu;48;Consumer;Western Cape
CUST-04162;Sipho Nkosi;54;Small Business;Gauteng
CUST-04163;Sipho Van Wyk;33;Consumer;Western Cape
CUST-04164;Neo Mabena;40;Consumer;Free State
CUST-04165;Mpho Khumalo;34;Small Business;KwaZulu-Natal
CUST-04166;Chloe Mthethwa;46;Small Business;Gauteng
CUST-04167;Ethan Pillay;34;Corporate;Gauteng
CUST-04168;Kagiso Ndlovu;49;Consumer;Gauteng
CUST-04169;Mpho Jacobs;21;Small Business;Western Cape
CUST-04170;Lerato Mthethwa;24;Small Business;KwaZulu-Natal
CUST-04171;Ayesha Botha;46;Small Business;Limpopo
CUST-04172;Naledi Dlamini;21;Consumer;Gauteng
CUST-04173;Sipho Ndlovu;37;Consumer;Limpopo
CUST-04174;Kagiso Mokoena;45;Small Business;Free State
CUST-04175;Kayla Maseko;45;Consumer;Gauteng
CUST-04176;Nandi Dlamini;35;Consumer;KwaZulu-Natal
CUST-04177;Ethan Pretorius;36;Corporate;Gauteng
CUST-04178;Kagiso Mahlangu;30;Consumer;Western Cape
CUST-04179;Liam Mahlangu;35;Consumer;Gauteng
CUST-04180;Amahle Botha;33;Consumer;Gauteng
CUST-04181;Amahle Mokoena;31;Small Business;Western Cape
CUST-04182;Chloe Van Wyk;39;Small Business;Western Cape
CUST-04183;Jason Mahlangu;53;Small Business;Gauteng
CUST-04184;Ethan Maseko;42;Consumer;Western Cape
CUST-04185;Mia Molefe;29;Consumer;Gauteng
CUST-04186;Mpho Pretorius;48;Small Business;Limpopo
CUST-04187;Neo Williams;48;Consumer;Gauteng
CUST-04188;Mia Nkosi;43;Small Business;Western Cape
CUST-04189;Chloe Dlamini;36;Corporate;Gauteng
CUST-04190;Nandi Mabena;19;Consumer;Western Cape
CUST-04191;Kagiso Jacobs;48;Consumer;Western Cape
CUST-04192;Neo Maseko;47;Consumer;KwaZulu-Natal
CUST-04193;Neo Pretorius;38;Small Business;Western Cape
CUST-04194;Daniel Peters;42;Small Business;Western Cape
CUST-04195;Ethan Mahlangu;23;Small Business;KwaZulu-Natal
CUST-04196;Kayla Pillay;27;Consumer;Gauteng
CUST-04197;Lerato Khumalo;46;Consumer;Gauteng
CUST-04198;Neo Botha;52;Consumer;Limpopo
CUST-04199;Aiden Mthethwa;24;Consumer;Limpopo
CUST-04200;Ayesha Naidoo;24;Small Business;Limpopo
CUST-04201;Kagiso Botha;40;Small Business;Gauteng
CUST-04202;Mpho Mthethwa;18;Small Business;Gauteng
CUST-04203;Daniel Pillay;38;Consumer;Gauteng
CUST-04204;Daniel Maseko;37;Small Business;Gauteng
CUST-04205;Liam Williams;41;Small Business;Western Cape
CUST-04206;Naledi Jacobs;34;Small Business;Western Cape
CUST-04207;Chloe Maseko;21;Consumer;Western Cape
CUST-04208;Chloe Maseko;44;Consumer;Gauteng
CUST-04209;Amahle Mokoena;41;Consumer;Gauteng
CUST-04210;Mia Naidoo;35;Consumer;Western Cape
CUST-04211;Ayesha Naidoo;51;Consumer;Western Cape
CUST-04212;Kagiso Mabena;44;Consumer;Gauteng
CUST-04213;Mpho Dlamini;18;Consumer;Western Cape
CUST-04214;Mia Jacobs;24;Consumer;KwaZulu-Natal
CUST-04215;Kayla Pillay;40;Consumer;KwaZulu-Natal
CUST-04216;Naledi Mokoena;40;Corporate;Gauteng
CUST-04217;Aiden Nkosi;31;Consumer;Gauteng
CUST-04218;Naledi Naidoo;29;Consumer;Western Cape
CUST-04219;Sipho Mthethwa;38;Corporate;Western Cape
CUST-04220;Chloe Williams;28;Consumer;Western Cape
CUST-04221;Thabo Mabena;39;Small Business;KwaZulu-Natal
CUST-04222;Neo Mokoena;33;Consumer;Limpopo
CUST-04223;Neo Jacobs;29;Consumer;KwaZulu-Natal
CUST-04224;Zanele Mthembu;51;Consumer;Gauteng
CUST-04225;Leah Pillay;18;Consumer;Western Cape
CUST-04226;Ethan Maseko;46;Consumer;KwaZulu-Natal
CUST-04227;Nandi Williams;43;Small Business;Gauteng
CUST-04228;Amahle Khumalo;20;Consumer;Gauteng
CUST-04229;Kagiso Naidoo;33;Consumer;Gauteng
CUST-04230;Kayla Sithole;36;Consumer;Free State
CUST-04231;Daniel Maseko;47;Consumer;Gauteng
CUST-04232;Chloe Botha;18;Consumer;Free State
CUST-04233;Liam Ndlovu;37;Consumer;Gauteng
CUST-04234;Neo Khumalo;27;Consumer;Gauteng
CUST-04235;Leah Ndlovu;18;Consumer;Gauteng
CUST-04236;Aiden Williams;49;Consumer;Gauteng
CUST-04237;Nandi Van Wyk;28;Consumer;Free State
CUST-04238;Ayesha Jacobs;36;Consumer;Gauteng
CUST-04239;Mpho Ndlovu;24;Consumer;KwaZulu-Natal
CUST-04240;Kagiso Naidoo;30;Consumer;Western Cape
CUST-04241;Sipho Naidoo;55;Consumer;Gauteng
CUST-04242;Jason Mthembu;40;Small Business;Gauteng
CUST-04243;Lerato Williams;48;Consumer;Free State
CUST-04244;Neo Williams;39;Consumer;Gauteng
CUST-04245;Ayesha Mthethwa;39;Consumer;Limpopo
CUST-04246;Mpho Ndlovu;44;Consumer;KwaZulu-Natal
CUST-04247;Mpho Mthembu;45;Consumer;Free State
CUST-04248;Kagiso Maseko;39;Consumer;Western Cape
CUST-04249;Mpho Jacobs;31;Small Business;Gauteng
CUST-04250;Kayla Nkosi;33;Corporate;KwaZulu-Natal
CUST-04251;Nandi Mokoena;46;Consumer;KwaZulu-Natal
CUST-04252;Aiden Pillay;32;Consumer;Gauteng
CUST-04253;Jason Khumalo;51;Consumer;Gauteng
CUST-04254;Daniel Van Wyk;18;Small Business;Gauteng
CUST-04255;Kagiso Jacobs;26;Consumer;Gauteng
CUST-04256;Kayla Williams;52;Consumer;KwaZulu-Natal
CUST-04257;Lerato Nkosi;24;Small Business;Limpopo
CUST-04258;Chloe Mthembu;41;Consumer;Gauteng
CUST-04259;Aiden Jacobs;48;Consumer;Western Cape
CUST-04260;Chloe Pretorius;37;Small Business;Gauteng
CUST-04261;Lerato Mthethwa;44;Consumer;KwaZulu-Natal
CUST-04262;Nandi Ndlovu;37;Consumer;KwaZulu-Natal
CUST-04263;Neo Jacobs;27;Consumer;Gauteng
CUST-04264;Ethan Ndlovu;33;Consumer;Gauteng
CUST-04265;Mia Naidoo;22;Small Business;Western Cape
CUST-04266;Amahle Jacobs;41;Small Business;Limpopo
CUST-04267;Sipho Van Wyk;47;Consumer;Free State
CUST-04268;Jason Nkosi;53;Consumer;Gauteng
CUST-04269;Nandi Peters;37;Small Business;Limpopo
CUST-04270;Ethan Nkosi;21;Consumer;Free State
CUST-04271;Sipho Mokoena;39;Consumer;Limpopo
CUST-04272;Ayesha Ndlovu;34;Small Business;KwaZulu-Natal
CUST-04273;Lerato Botha;23;Consumer;Gauteng
CUST-04274;Naledi Van Wyk;42;Consumer;KwaZulu-Natal
CUST-04275;Aiden Botha;42;Consumer;Gauteng
CUST-04276;Zanele Botha;35;Consumer;Gauteng
CUST-04277;Ethan Ndlovu;28;Small Business;Western Cape
CUST-04278;Mpho Pretorius;23;Small Business;Western Cape
CUST-04279;Sipho Botha;18;Consumer;Western Cape
CUST-04280;Kayla Maseko;45;Consumer;KwaZulu-Natal
CUST-04281;Mia Naidoo;46;Consumer;Gauteng
CUST-04282;Naledi Mthethwa;29;Small Business;Gauteng
CUST-04283;Kayla Mokoena;39;Consumer;Free State
CUST-04284;Aiden Van Wyk;31;Consumer;Gauteng
CUST-04285;Chloe Peters;32;Small Business;Western Cape
CUST-04286;Sipho Jacobs;19;Consumer;Gauteng
CUST-04287;Liam Mthembu;39;Consumer;Gauteng
CUST-04288;Amahle Van Wyk;18;Corporate;Gauteng
CUST-04289;Aiden Pillay;22;Small Business;Western Cape
CUST-04290;Aiden Sithole;34;Consumer;Limpopo
CUST-04291;Mpho Naidoo;49;Consumer;Limpopo
CUST-04292;Kayla Botha;42;Consumer;Gauteng
CUST-04293;Neo Molefe;38;Consumer;KwaZulu-Natal
CUST-04294;Jason Khumalo;48;Small Business;Western Cape
CUST-04295;Liam Mahlangu;48;Consumer;KwaZulu-Natal
CUST-04296;Kagiso Khumalo;25;Consumer;KwaZulu-Natal
CUST-04297;Ayesha Sithole;31;Consumer;KwaZulu-Natal
CUST-04298;Aiden Nkosi;27;Consumer;Western Cape
CUST-04299;Ayesha Nkosi;53;Consumer;Gauteng
CUST-04300;Leah Pillay;40;Consumer;Western Cape
CUST-04301;Lerato Ndlovu;37;Consumer;Limpopo
CUST-04302;Mia Molefe;46;Small Business;Limpopo
CUST-04303;Lerato Pillay;68;Consumer;KwaZulu-Natal
CUST-04304;Zanele Sithole;26;Small Business;Gauteng
CUST-04305;Sipho Peters;49;Consumer;Western Cape
CUST-04306;Mia Nkosi;29;Consumer;Western Cape
CUST-04307;Jason Van Wyk;38;Small Business;Gauteng
CUST-04308;Mpho Pretorius;35;Small Business;Gauteng
CUST-04309;Chloe Maseko;57;Small Business;Western Cape
CUST-04310;Naledi Botha;34;Small Business;KwaZulu-Natal
CUST-04311;Jason Nkosi;38;Small Business;Gauteng
CUST-04312;Amahle Mahlangu;24;Consumer;Gauteng
CUST-04313;Ayesha Sithole;36;Consumer;Gauteng
CUST-04314;Nandi Mthethwa;35;Consumer;Western Cape
CUST-04315;Kayla Naidoo;36;Small Business;Western Cape
CUST-04316;Amahle Williams;31;Consumer;Western Cape
CUST-04317;Liam Mabena;22;Consumer;Limpopo
CUST-04318;Ayesha Mokoena;31;Consumer;KwaZulu-Natal
CUST-04319;Neo Van Wyk;30;Consumer;Gauteng
CUST-04320;Liam Ndlovu;36;Consumer;Western Cape
CUST-04321;Liam Dlamini;37;Consumer;Gauteng
CUST-04322;Amahle Pillay;52;Consumer;KwaZulu-Natal
CUST-04323;Zanele Nkosi;47;Small Business;Gauteng
CUST-04324;Ayesha Williams;42;Consumer;Limpopo
CUST-04325;Mpho Pretorius;32;Consumer;Gauteng
CUST-04326;Nandi Mahlangu;49;Consumer;Gauteng
CUST-04327;Amahle Botha;46;Small Business;Western Cape
CUST-04328;Nandi Jacobs;18;Small Business;Gauteng
CUST-04329;Zanele Ndlovu;22;Small Business;Free State
CUST-04330;Lerato Mahlangu;35;Consumer;Western Cape
CUST-04331;Liam Peters;32;Consumer;Western Cape
CUST-04332;Amahle Mahlangu;33;Small Business;Gauteng
CUST-04333;Lerato Van Wyk;24;Small Business;Western Cape
CUST-04334;Liam Van Wyk;47;Consumer;Gauteng
CUST-04335;Leah Peters;40;Consumer;Gauteng
CUST-04336;Mia Maseko;34;Corporate;Gauteng
CUST-04337;Lerato Mthethwa;45;Small Business;Gauteng
CUST-04338;Liam Pillay;21;Consumer;KwaZulu-Natal
CUST-04339;Aiden Naidoo;18;Consumer;KwaZulu-Natal
CUST-04340;Thabo Botha;38;Consumer;Limpopo
CUST-04341;Leah Ndlovu;23;Consumer;Gauteng
CUST-04342;Jason Khumalo;18;Small Business;Gauteng
CUST-04343;Mia Maseko;31;Consumer;Western Cape
CUST-04344;Sipho Mokoena;29;Small Business;Gauteng
CUST-04345;Ethan Molefe;33;Consumer;Western Cape
CUST-04346;Chloe Mahlangu;39;Consumer;KwaZulu-Natal
CUST-04347;Leah Khumalo;23;Consumer;Western Cape
CUST-04348;Kagiso Botha;18;Small Business;Gauteng
CUST-04349;Neo Molefe;45;Consumer;KwaZulu-Natal
CUST-04350;Zanele Mthethwa;36;Consumer;Gauteng
CUST-04351;Neo Molefe;21;Consumer;Free State
CUST-04352;Lerato Jacobs;43;Consumer;Gauteng
CUST-04353;Liam Naidoo;51;Small Business;Western Cape
CUST-04354;Lerato Pillay;32;Consumer;Western Cape
CUST-04355;Ayesha Peters;46;Consumer;Gauteng
CUST-04356;Ethan Naidoo;52;Consumer;Limpopo
CUST-04357;Daniel Mthembu;23;Small Business;Western Cape
CUST-04358;Neo Mahlangu;28;Consumer;Western Cape
CUST-04359;Kagiso Sithole;49;Consumer;Gauteng
CUST-04360;Liam Sithole;37;Consumer;Gauteng
CUST-04361;Leah Mokoena;45;Small Business;Gauteng
CUST-04362;Liam Sithole;52;Consumer;Western Cape
CUST-04363;Thabo Pretorius;24;Corporate;KwaZulu-Natal
CUST-04364;Aiden Botha;23;Consumer;Western Cape
CUST-04365;Jason Molefe;18;Small Business;Gauteng
CUST-04366;Kagiso Sithole;49;Consumer;Limpopo
CUST-04367;Leah Peters;24;Corporate;Gauteng
CUST-04368;Liam Khumalo;18;Consumer;Gauteng
CUST-04369;Aiden Ndlovu;18;Small Business;Gauteng
CUST-04370;Thabo Mabena;40;Small Business;Gauteng
CUST-04371;Kagiso Pillay;62;Consumer;Western Cape
CUST-04372;Chloe Mabena;40;Corporate;Gauteng
CUST-04373;Liam Van Wyk;20;Consumer;Gauteng
CUST-04374;Daniel Mthembu;32;Consumer;KwaZulu-Natal
CUST-04375;Neo Mahlangu;49;Consumer;Gauteng
CUST-04376;Zanele Ndlovu;23;Small Business;Gauteng
CUST-04377;Jason Jacobs;40;Consumer;Gauteng
CUST-04378;Lerato Pillay;37;Small Business;Western Cape
CUST-04379;Jason Pretorius;59;Consumer;KwaZulu-Natal
CUST-04380;Zanele Jacobs;36;Consumer;Limpopo
CUST-04381;Mia Williams;18;Consumer;Gauteng
CUST-04382;Mia Mthembu;28;Consumer;Free State
CUST-04383;Leah Molefe;18;Consumer;KwaZulu-Natal
CUST-04384;Liam Peters;28;Corporate;Gauteng
CUST-04385;Kagiso Pillay;47;Consumer;Gauteng
CUST-04386;Mpho Williams;31;Corporate;Gauteng
CUST-04387;Naledi Van Wyk;59;Small Business;Gauteng
CUST-04388;Chloe Williams;45;Consumer;Gauteng
CUST-04389;Sipho Sithole;18;Consumer;Gauteng
CUST-04390;Mia Mokoena;36;Consumer;Gauteng
CUST-04391;Liam Mthethwa;47;Consumer;Western Cape
CUST-04392;Mpho Jacobs;46;Consumer;Gauteng
CUST-04393;Liam Mabena;29;Small Business;Free State
CUST-04394;Neo Mthethwa;49;Corporate;Western Cape
CUST-04395;Kayla Nkosi;36;Small Business;Gauteng
CUST-04396;Liam Khumalo;42;Consumer;KwaZulu-Natal
CUST-04397;Naledi Ndlovu;29;Consumer;Gauteng
CUST-04398;Nandi Pillay;39;Consumer;Western Cape
CUST-04399;Nandi Mahlangu;29;Small Business;Gauteng
CUST-04400;Mia Molefe;26;Consumer;Gauteng
CUST-04401;Neo Dlamini;45;Consumer;Western Cape
CUST-04402;Ayesha Mthembu;34;Small Business;Western Cape
CUST-04403;Ethan Molefe;38;Corporate;Western Cape
CUST-04404;Kayla Botha;34;Consumer;Western Cape
CUST-04405;Jason Nkosi;25;Consumer;Gauteng
CUST-04406;Kagiso Mthethwa;45;Consumer;Gauteng
CUST-04407;Ayesha Nkosi;49;Consumer;Free State
CUST-04408;Kagiso Mokoena;57;Consumer;Western Cape
CUST-04409;Kayla Naidoo;38;Small Business;KwaZulu-Natal
CUST-04410;Mia Maseko;40;Consumer;Free State
CUST-04411;Naledi Molefe;23;Corporate;Gauteng
CUST-04412;Ethan Van Wyk;22;Small Business;Free State
CUST-04413;Nandi Jacobs;43;Consumer;Gauteng
CUST-04414;Ayesha Nkosi;42;Consumer;Western Cape
CUST-04415;Zanele Williams;28;Consumer;Gauteng
CUST-04416;Kayla Mthethwa;36;Small Business;Gauteng
CUST-04417;Lerato Williams;35;Corporate;Gauteng
CUST-04418;Zanele Naidoo;43;Corporate;Western Cape
CUST-04419;Kayla Ndlovu;51;Consumer;KwaZulu-Natal
CUST-04420;Naledi Ndlovu;26;Consumer;Western Cape
CUST-04421;Amahle Mahlangu;44;Small Business;Western Cape
CUST-04422;Thabo Mabena;41;Consumer;Gauteng
CUST-04423;Kayla Sithole;29;Consumer;KwaZulu-Natal
CUST-04424;Jason Dlamini;35;Consumer;KwaZulu-Natal
CUST-04425;Thabo Mahlangu;51;Consumer;KwaZulu-Natal
CUST-04426;Kayla Mthethwa;43;Consumer;Western Cape
CUST-04427;Sipho Maseko;46;Consumer;Western Cape
CUST-04428;Kagiso Khumalo;30;Consumer;Limpopo
CUST-04429;Kayla Botha;26;Consumer;Gauteng
CUST-04430;Ayesha Molefe;31;Consumer;Gauteng
CUST-04431;Sipho Sithole;44;Consumer;Gauteng
CUST-04432;Neo Sithole;47;Small Business;Limpopo
CUST-04433;Ethan Peters;52;Small Business;Gauteng
CUST-04434;Amahle Williams;49;Consumer;Western Cape
CUST-04435;Amahle Mthembu;26;Small Business;Free State
CUST-04436;Neo Mthethwa;42;Consumer;Gauteng
CUST-04437;Sipho Van Wyk;41;Small Business;Gauteng
